,0
163,0.3882306519097904
164,0.3882306519097904
165,0.3882306519097904
166,0.3882306519097904
167,0.3882306519097904
168,0.3882306519097904
169,0.3882306519097904
170,0.3882306519097904
171,0.3882306519097904
172,0.3882306519097904
173,0.3882306519097904
174,0.3882306519097904
175,0.3882306519097904
176,0.3882306519097904
177,0.3882306519097904
178,0.38314879912307237
179,0.3828488402292625
180,0.3828488402292625
181,0.3828488402292625
182,0.3828488402292625
183,0.38205227508663153
184,0.3702712325755873
185,0.3702712325755873
186,0.3702712325755873
187,0.3702712325755873
188,0.3702712325755873
189,0.3702712325755873
190,0.3702712325755873
191,0.3702712325755873
192,0.3702712325755873
193,0.3702712325755873
194,0.3702712325755873
195,0.3702712325755873
196,0.3702712325755873
197,0.3702712325755873
198,0.3702712325755873
199,0.3702712325755873
200,0.36980764181910275
201,0.36980764181910275
202,0.36980764181910275
203,0.36980764181910275
204,0.36980764181910275
205,0.36980764181910275
206,0.36980764181910275
207,0.36980764181910275
208,0.36980764181910275
209,0.36980764181910275
210,0.36980764181910275
211,0.36980764181910275
212,0.36980764181910275
213,0.36980764181910275
214,0.36980764181910275
215,0.36980764181910275
216,0.36980764181910275
217,0.36980764181910275
218,0.36980764181910275
219,0.36980764181910275
220,0.36980764181910275
221,0.36980764181910275
222,0.36980764181910275
223,0.36980764181910275
224,0.36980764181910275
225,0.36980764181910275
226,0.36980764181910275
227,0.36980764181910275
228,0.36980764181910275
229,0.36980764181910275
230,0.36980764181910275
231,0.3647152572434522
232,0.3647152572434522
233,0.36233011806690063
234,0.36233011806690063
235,0.36233011806690063
236,0.36233011806690063
237,0.36233011806690063
238,0.36233011806690063
239,0.36233011806690063
240,0.3572880753569109
241,0.3572880753569109
242,0.3572880753569109
243,0.3572880753569109
244,0.3572880753569109
245,0.3572880753569109
246,0.3572880753569109
247,0.3572880753569109
248,0.3572880753569109
249,0.3572880753569109
250,0.3572880753569109
251,0.3572880753569109
252,0.35418021931494137
253,0.35418021931494137
254,0.35418021931494137
255,0.35418021931494137
256,0.35418021931494137
257,0.35418021931494137
258,0.35418021931494137
259,0.35418021931494137
260,0.35418021931494137
261,0.35418021931494137
262,0.35418021931494137
263,0.35418021931494137
264,0.35418021931494137
265,0.35418021931494137
266,0.35418021931494137
267,0.35418021931494137
268,0.35418021931494137
269,0.35418021931494137
270,0.35418021931494137
271,0.35418021931494137
272,0.35418021931494137
273,0.35418021931494137
274,0.35418021931494137
275,0.35418021931494137
276,0.35418021931494137
277,0.35418021931494137
278,0.35418021931494137
279,0.35418021931494137
280,0.35418021931494137
281,0.35418021931494137
282,0.35418021931494137
283,0.35331415335141503
284,0.35331415335141503
285,0.35331415335141503
286,0.35331415335141503
287,0.35331415335141503
288,0.35331415335141503
289,0.35331415335141503
290,0.35331415335141503
291,0.35331415335141503
292,0.35331415335141503
293,0.35331415335141503
294,0.35331415335141503
295,0.35331415335141503
296,0.35331415335141503
297,0.3523681307350529
298,0.3523681307350529
299,0.3523681307350529
300,0.35105664247483903
301,0.35105664247483903
302,0.35105664247483903
303,0.35105664247483903
304,0.3467210523765153
305,0.3467210523765153
306,0.3467210523765153
307,0.3467210523765153
308,0.3467210523765153
309,0.3467210523765153
310,0.3467210523765153
311,0.3467210523765153
312,0.3467210523765153
313,0.3467210523765153
314,0.3467210523765153
315,0.3467210523765153
316,0.3467210523765153
317,0.3467210523765153
318,0.3467210523765153
319,0.3467210523765153
320,0.3467210523765153
321,0.3467210523765153
322,0.3467210523765153
323,0.3467210523765153
324,0.3467210523765153
325,0.3467210523765153
326,0.3467210523765153
327,0.3467210523765153
328,0.3467210523765153
329,0.3467210523765153
330,0.3467210523765153
331,0.3467210523765153
332,0.3467210523765153
333,0.3467210523765153
334,0.3467210523765153
335,0.3467210523765153
336,0.3467210523765153
337,0.3467210523765153
338,0.3467210523765153
339,0.3467210523765153
340,0.3467210523765153
341,0.3467210523765153
342,0.3467210523765153
343,0.3467210523765153
344,0.3467210523765153
345,0.3467210523765153
346,0.34492247981870366
347,0.34492247981870366
348,0.34492247981870366
349,0.34492247981870366
350,0.34492247981870366
351,0.34492247981870366
352,0.34492247981870366
353,0.34492247981870366
354,0.34492247981870366
355,0.34492247981870366
356,0.34492247981870366
357,0.34492247981870366
358,0.34492247981870366
359,0.34492247981870366
360,0.34492247981870366
361,0.34492247981870366
362,0.34492247981870366
363,0.34492247981870366
364,0.34492247981870366
365,0.34492247981870366
366,0.34492247981870366
367,0.34492247981870366
368,0.34492247981870366
369,0.34492247981870366
370,0.34492247981870366
371,0.34492247981870366
372,0.34492247981870366
373,0.34492247981870366
374,0.34492247981870366
375,0.3411612035417787
376,0.3399302393236479
377,0.3399302393236479
378,0.3399302393236479
379,0.33266431134261315
380,0.33266431134261315
381,0.3302889628371696
382,0.3302889628371696
383,0.3302889628371696
384,0.32194805478405586
385,0.32194805478405586
386,0.32194805478405586
387,0.32194805478405586
388,0.32007183704771097
389,0.32007183704771097
390,0.3143274316022049
391,0.3143274316022049
392,0.3143274316022049
393,0.3143274316022049
394,0.3143274316022049
395,0.3143274316022049
396,0.3143274316022049
397,0.3143274316022049
398,0.3143274316022049
399,0.3143274316022049
400,0.3143274316022049
401,0.3143274316022049
402,0.3143274316022049
403,0.3143274316022049
404,0.3143274316022049
405,0.3143274316022049
406,0.3143274316022049
407,0.3143274316022049
408,0.3143274316022049
409,0.3143274316022049
410,0.3143274316022049
411,0.3143274316022049
412,0.3143274316022049
413,0.3143274316022049
414,0.3143274316022049
415,0.3143274316022049
416,0.3143274316022049
417,0.3143274316022049
418,0.3143274316022049
419,0.3143274316022049
420,0.3143274316022049
421,0.3143274316022049
422,0.3143274316022049
423,0.3143274316022049
424,0.3143274316022049
425,0.3143274316022049
426,0.3143274316022049
427,0.3143274316022049
428,0.3143274316022049
429,0.3143274316022049
430,0.3143274316022049
431,0.3143274316022049
432,0.3143274316022049
433,0.3143274316022049
434,0.3143274316022049
435,0.3143274316022049
436,0.3143274316022049
437,0.3143274316022049
438,0.3143274316022049
439,0.3143274316022049
440,0.3143274316022049
441,0.3143274316022049
442,0.3143274316022049
443,0.3143274316022049
444,0.3143274316022049
445,0.3143274316022049
446,0.3143274316022049
447,0.3143274316022049
448,0.3143274316022049
449,0.3143274316022049
450,0.3143274316022049
451,0.3143274316022049
452,0.3143274316022049
453,0.3143274316022049
454,0.3143274316022049
455,0.3143274316022049
456,0.3143274316022049
457,0.3143274316022049
458,0.3143274316022049
459,0.3143274316022049
460,0.3143274316022049
461,0.3143274316022049
462,0.3143274316022049
463,0.3143274316022049
464,0.3143274316022049
465,0.3143274316022049
466,0.3143274316022049
467,0.3143274316022049
468,0.3143274316022049
469,0.3143274316022049
470,0.3143274316022049
471,0.3143274316022049
472,0.3143274316022049
473,0.3143274316022049
474,0.3143274316022049
475,0.3143274316022049
476,0.3143274316022049
477,0.3143274316022049
478,0.3143274316022049
479,0.3143274316022049
480,0.3143274316022049
481,0.3143274316022049
482,0.3143274316022049
483,0.3143274316022049
484,0.3143274316022049
485,0.3143274316022049
486,0.3143274316022049
487,0.3143274316022049
488,0.3143274316022049
489,0.3143274316022049
490,0.3143274316022049
491,0.3143274316022049
492,0.3143274316022049
493,0.3143274316022049
494,0.3143274316022049
495,0.3143274316022049
496,0.3143274316022049
497,0.3143274316022049
498,0.3143274316022049
499,0.3143274316022049
500,0.3143274316022049
501,0.3143274316022049
502,0.3143274316022049
503,0.3143274316022049
504,0.3143274316022049
505,0.3143274316022049
506,0.3143274316022049
507,0.3143274316022049
508,0.3143274316022049
509,0.3143274316022049
510,0.3143274316022049
511,0.3143274316022049
512,0.3143274316022049
513,0.31190713667755593
514,0.31190713667755593
515,0.31190713667755593
516,0.31190713667755593
517,0.31190713667755593
518,0.31190713667755593
519,0.31190713667755593
520,0.31190713667755593
521,0.31190713667755593
522,0.31190713667755593
523,0.31190713667755593
524,0.31190713667755593
525,0.31190713667755593
526,0.31190713667755593
527,0.31190713667755593
528,0.31190713667755593
529,0.31190713667755593
530,0.31190713667755593
531,0.31190713667755593
532,0.31190713667755593
533,0.31190713667755593
534,0.31190713667755593
535,0.31190713667755593
536,0.31190713667755593
537,0.31190713667755593
538,0.31190713667755593
539,0.31190713667755593
540,0.31190713667755593
541,0.31190713667755593
542,0.31190713667755593
543,0.31190713667755593
544,0.31190713667755593
545,0.31190713667755593
546,0.31190713667755593
547,0.31190713667755593
548,0.31190713667755593
549,0.31190713667755593
550,0.31190713667755593
551,0.31190713667755593
552,0.31190713667755593
553,0.31190713667755593
554,0.31190713667755593
555,0.31190713667755593
556,0.31190713667755593
557,0.31190713667755593
558,0.31190713667755593
559,0.31190713667755593
560,0.31190713667755593
561,0.31190713667755593
562,0.31190713667755593
563,0.31190713667755593
564,0.31190713667755593
565,0.31190713667755593
566,0.31190713667755593
567,0.31190713667755593
568,0.31190713667755593
569,0.31190713667755593
570,0.31190713667755593
571,0.31190713667755593
572,0.31190713667755593
573,0.31190713667755593
574,0.31190713667755593
575,0.31190713667755593
576,0.31190713667755593
577,0.31190713667755593
578,0.31190713667755593
579,0.31190713667755593
580,0.31190713667755593
581,0.31190713667755593
582,0.31190713667755593
583,0.31190713667755593
584,0.31190713667755593
585,0.31190713667755593
586,0.31190713667755593
587,0.31190713667755593
588,0.31190713667755593
589,0.31190713667755593
590,0.31190713667755593
591,0.31190713667755593
592,0.31190713667755593
593,0.31190713667755593
594,0.31190713667755593
595,0.31190713667755593
596,0.31190713667755593
597,0.31190713667755593
598,0.31190713667755593
599,0.31190713667755593
600,0.31190713667755593
601,0.31190713667755593
602,0.31190713667755593
603,0.31190713667755593
604,0.31190713667755593
605,0.31190713667755593
606,0.31190713667755593
607,0.31190713667755593
608,0.31190713667755593
609,0.31190713667755593
610,0.31190713667755593
611,0.31190713667755593
612,0.31190713667755593
613,0.31190713667755593
614,0.31190713667755593
615,0.31190713667755593
616,0.31190713667755593
617,0.31190713667755593
618,0.31190713667755593
619,0.31190713667755593
620,0.31190713667755593
621,0.31190713667755593
